<TICKER>,<DATE>,<OPEN_TAR>,<HIGH_TAR>,<LOW_TAR>,<CLOSE_TAR>,<VOL_TAR>,<OPEN_DEP1>,<HIGH_DEP1>,<LOW_DEP1>,<CLOSE_DEP1>
SBER,20170824,175.5000000,179.9400000,175.3000000,179.8000000,78552700,59.1312000,59.1312000,59.1312000,59.1312000
SBER,20170825,180.8800000,182.2500000,179.6000000,180.5100000,68616730,59.1397000,59.1397000,59.1397000,59.1397000
SBER,20170828,180.7500000,181.8500000,179.2000000,181.8500000,27909330,59.1476000,59.1476000,59.1476000,59.1476000
SBER,20170829,181.9000000,182.0000000,179.5100000,181.8900000,45733310,58.5469000,58.5469000,58.5469000,58.5469000
SBER,20170830,182.5000000,184.4800000,180.8500000,183.5000000,48340610,58.5320000,58.5320000,58.5320000,58.5320000
SBER,20170831,182.9500000,186.3300000,181.7100000,183.5100000,64189980,58.7306000,58.7306000,58.7306000,58.7306000
SBER,20170901,183.8500000,185.3300000,182.0200000,183.6600000,34333540,58.5454000,58.5454000,58.5454000,58.5454000
SBER,20170904,181.8200000,185.2700000,180.9300000,184.1000000,25567970,58.0557000,58.0557000,58.0557000,58.0557000
SBER,20170905,184.3900000,185.5900000,183.3300000,184.1400000,34325970,57.7817000,57.7817000,57.7817000,57.7817000
SBER,20170906,183.2500000,183.7300000,181.4700000,183.1200000,33457830,57.8503000,57.8503000,57.8503000,57.8503000
SBER,20170907,183.4700000,185.2500000,183.3200000,184.0000000,45624850,57.3387000,57.3387000,57.3387000,57.3387000
SBER,20170908,184.1000000,187.4300000,183.7700000,185.8900000,60670380,57.1411000,57.1411000,57.1411000,57.1411000
SBER,20170911,186.7000000,191.3000000,186.5100000,190.5000000,61525610,56.9966000,56.9966000,56.9966000,56.9966000
SBER,20170912,191.0300000,192.3100000,188.1400000,189.3200000,50460340,57.1694000,57.1694000,57.1694000,57.1694000
SBER,20170913,189.3000000,190.9500000,188.4000000,189.1000000,47748710,57.2656000,57.2656000,57.2656000,57.2656000
SBER,20170914,189.0000000,189.3900000,186.0000000,188.6400000,38009640,57.6679000,57.6679000,57.6679000,57.6679000
SBER,20170915,188.6800000,189.3000000,186.7200000,188.7500000,44759670,57.7706000,57.7706000,57.7706000,57.7706000
SBER,20170918,189.5800000,190.3700000,187.3100000,188.0400000,29476890,57.5336000,57.5336000,57.5336000,57.5336000
SBER,20170919,187.6500000,187.7200000,184.5500000,184.8500000,41361960,57.6242000,57.6242000,57.6242000,57.6242000
SBER,20170920,184.5300000,186.4700000,182.6500000,186.4700000,49971400,58.0993000,58.0993000,58.0993000,58.0993000
SBER,20170921,186.3500000,188.3700000,183.8000000,187.3800000,41568220,58.1290000,58.1290000,58.1290000,58.1290000
SBER,20170922,187.3600000,188.7700000,186.7700000,187.5500000,37263860,58.2242000,58.2242000,58.2242000,58.2242000
SBER,20170925,187.3300000,191.3800000,186.3700000,191.2000000,64121250,57.6527000,57.6527000,57.6527000,57.6527000
SBER,20170926,191.5800000,195.0000000,191.5400000,192.5400000,82022480,57.5660000,57.5660000,57.5660000,57.5660000
SBER,20170927,192.9400000,194.2900000,191.2000000,193.7000000,54969700,57.5186000,57.5186000,57.5186000,57.5186000
SBER,20170928,193.6300000,194.3000000,191.5300000,191.9600000,39061930,58.0102000,58.0102000,58.0102000,58.0102000
SBER,20170929,191.9600000,192.9400000,190.8000000,192.3300000,26264260,58.4255000,58.4255000,58.4255000,58.4255000
SBER,20171002,192.7100000,194.1000000,191.1000000,193.0000000,35930460,58.0169000,58.0169000,58.0169000,58.0169000
SBER,20171003,193.2500000,193.8700000,192.1300000,192.5000000,28621470,57.8134000,57.8134000,57.8134000,57.8134000
SBER,20171004,192.4900000,192.5900000,191.2200000,192.0300000,26521660,57.9375000,57.9375000,57.9375000,57.9375000
SBER,20171005,192.1800000,193.9300000,189.0600000,193.7400000,49460980,57.7832000,57.7832000,57.7832000,57.7832000
SBER,20171006,194.3000000,196.4200000,193.6700000,194.1600000,52295530,57.5811000,57.5811000,57.5811000,57.5811000
SBER,20171009,194.2200000,194.9000000,192.5800000,194.0000000,27725450,57.7612000,57.7612000,57.7612000,57.7612000
SBER,20171010,194.3000000,194.4500000,192.9500000,193.2100000,17816780,58.3151000,58.3151000,58.3151000,58.3151000
SBER,20171011,193.9400000,196.7500000,193.5600000,195.8300000,57937770,58.0713000,58.0713000,58.0713000,58.0713000
SBER,20171012,195.8300000,196.7500000,194.9500000,195.5100000,34916020,57.9210000,57.9210000,57.9210000,57.9210000
SBER,20171013,195.6300000,197.2900000,195.2000000,196.4800000,30319970,57.6869000,57.6869000,57.6869000,57.6869000
SBER,20171016,197.5300000,198.5200000,196.7000000,197.7000000,26893430,57.6196000,57.6196000,57.6196000,57.6196000
SBER,20171017,197.3900000,198.0000000,196.0700000,197.2000000,26202670,57.0861000,57.0861000,57.0861000,57.0861000
SBER,20171018,197.5000000,197.8900000,194.0100000,195.3100000,43528990,57.3392000,57.3392000,57.3392000,57.3392000
SBER,20171019,195.2600000,195.6900000,191.8100000,192.2000000,40301270,57.2721000,57.2721000,57.2721000,57.2721000
SBER,20171020,193.5400000,194.1400000,192.2300000,192.9700000,28740370,57.5706000,57.5706000,57.5706000,57.5706000
SBER,20171023,193.4300000,193.6400000,190.8200000,192.3400000,26923870,57.5118000,57.5118000,57.5118000,57.5118000
SBER,20171024,191.6900000,192.9200000,190.1300000,192.5000000,28240990,57.4706000,57.4706000,57.4706000,57.4706000
SBER,20171025,193.0100000,194.3700000,192.0400000,192.0400000,32243310,57.5852000,57.5852000,57.5852000,57.5852000
SBER,20171026,192.6500000,193.5000000,190.7200000,192.7500000,25609480,57.6140000,57.6140000,57.6140000,57.6140000
SBER,20171027,193.5300000,196.1800000,192.8700000,196.0500000,46711220,57.7643000,57.7643000,57.7643000,57.7643000
SBER,20171030,196.3200000,197.7000000,195.0000000,195.0000000,31909280,58.0833000,58.0833000,58.0833000,58.0833000
SBER,20171031,194.9600000,196.3600000,193.8000000,193.8000000,25598610,57.8716000,57.8716000,57.8716000,57.8716000
SBER,20171101,194.5000000,197.0500000,193.3300000,194.0500000,40225200,58.1179000,58.1179000,58.1179000,58.1179000
SBER,20171102,193.7700000,195.1200000,192.3800000,193.8500000,33696650,58.1557000,58.1557000,58.1557000,58.1557000
SBER,20171103,194.7700000,195.7500000,193.2000000,193.8000000,30592540,58.0869000,58.0869000,58.0869000,58.0869000
SBER,20171107,196.5000000,206.7000000,195.5600000,205.9600000,134984670,58.4296000,58.4296000,58.4296000,58.4296000
SBER,20171108,205.9200000,211.7700000,204.0600000,209.0900000,88243500,58.4557000,58.4557000,58.4557000,58.4557000
SBER,20171109,209.5500000,221.5000000,209.1200000,220.0500000,116612700,59.2480000,59.2480000,59.2480000,59.2480000
SBER,20171110,221.0100000,229.4000000,216.6100000,217.7000000,143480020,59.2527000,59.2527000,59.2527000,59.2527000
SBER,20171113,217.8000000,223.9900000,215.7800000,216.6100000,50915300,59.2808000,59.2808000,59.2808000,59.2808000
SBER,20171114,216.5100000,222.2000000,215.9600000,221.4000000,45864370,59.1823000,59.1823000,59.1823000,59.1823000
SBER,20171115,222.5300000,227.7500000,221.5400000,225.9500000,72148490,59.6207000,59.6207000,59.6207000,59.6207000
SBER,20171116,227.7300000,228.5800000,219.0900000,227.5000000,85815540,60.2490000,60.2490000,60.2490000,60.2490000
SBER,20171117,227.9000000,228.0000000,224.1000000,225.6500000,37914400,59.9898000,59.9898000,59.9898000,59.9898000
SBER,20171120,225.7000000,225.9700000,223.1600000,224.6000000,18825310,59.6325000,59.6325000,59.6325000,59.6325000
SBER,20171121,225.4900000,232.9900000,224.0700000,231.0000000,77525730,59.2746000,59.2746000,59.2746000,59.2746000
SBER,20171122,231.8800000,233.9500000,228.3800000,230.2500000,45902740,59.4604000,59.4604000,59.4604000,59.4604000
SBER,20171123,230.2800000,230.9900000,225.0600000,225.5600000,41134020,59.0061000,59.0061000,59.0061000,59.0061000
SBER,20171124,225.4000000,228.0000000,222.1500000,228.0000000,44245160,58.4622000,58.4622000,58.4622000,58.4622000
SBER,20171127,228.3900000,229.0400000,225.0000000,226.7600000,23975080,58.5318000,58.5318000,58.5318000,58.5318000
SBER,20171128,221.0000000,230.0000000,221.0000000,230.0000000,39995960,58.2773000,58.2773000,58.2773000,58.2773000
SBER,20171129,230.1300000,231.5000000,226.7000000,228.2000000,34326960,58.4125000,58.4125000,58.4125000,58.4125000
SBER,20171130,228.0000000,228.9200000,222.3500000,224.3500000,46105250,58.3311000,58.3311000,58.3311000,58.3311000
SBER,20171201,224.5300000,225.7600000,220.7600000,221.5000000,39944560,58.5814000,58.5814000,58.5814000,58.5814000
SBER,20171204,222.0000000,226.0000000,219.5500000,224.6000000,45046220,58.5182000,58.5182000,58.5182000,58.5182000
SBER,20171205,224.0000000,224.5500000,222.0000000,223.9100000,27865110,58.9911000,58.9911000,58.9911000,58.9911000
SBER,20171206,222.6500000,224.9000000,221.5700000,223.7500000,23099150,58.6924000,58.6924000,58.6924000,58.6924000
SBER,20171207,223.8300000,224.7900000,219.2300000,219.8100000,38205450,58.9281000,58.9281000,58.9281000,58.9281000
SBER,20171208,219.9000000,223.0000000,219.6100000,220.8900000,28307760,59.2948000,59.2948000,59.2948000,59.2948000
SBER,20171211,221.4000000,227.6900000,221.1000000,227.6900000,34512300,59.2811000,59.2811000,59.2811000,59.2811000
SBER,20171212,228.9200000,230.5000000,226.1100000,227.9000000,39576840,59.2348000,59.2348000,59.2348000,59.2348000
SBER,20171213,227.2700000,228.3300000,220.5400000,221.8000000,61563290,58.8370000,58.8370000,58.8370000,58.8370000
SBER,20171214,222.1600000,229.9000000,221.1000000,229.9000000,55591560,59.1446000,59.1446000,59.1446000,59.1446000
SBER,20171215,228.9100000,229.7900000,225.5700000,226.5300000,42473440,58.7082000,58.7082000,58.7082000,58.7082000
SBER,20171218,227.5000000,228.9000000,225.7000000,227.4000000,24514050,58.8987000,58.8987000,58.8987000,58.8987000
SBER,20171219,227.9000000,228.5000000,223.5000000,224.1000000,34973820,58.6940000,58.6940000,58.6940000,58.6940000
SBER,20171220,224.4500000,226.6800000,222.7000000,226.0000000,34146960,58.6117000,58.6117000,58.6117000,58.6117000
SBER,20171221,226.4600000,227.3900000,222.3500000,223.6000000,34746200,58.7170000,58.7170000,58.7170000,58.7170000
SBER,20171222,223.6800000,224.6400000,221.1200000,221.4400000,21508710,58.5596000,58.5596000,58.5596000,58.5596000
SBER,20171225,222.2200000,223.9000000,221.6500000,223.3000000,11153030,58.3152000,58.3152000,58.3152000,58.3152000
SBER,20171226,223.5200000,223.9800000,221.0000000,223.5700000,12299330,58.1989000,58.1989000,58.1989000,58.1989000
SBER,20171227,224.0300000,227.2000000,223.1000000,226.9800000,30086500,57.7343000,57.7343000,57.7343000,57.7343000
SBER,20171228,226.9000000,227.1700000,223.0000000,224.2000000,24042990,57.4544000,57.4544000,57.4544000,57.4544000
SBER,20171229,224.0500000,226.2000000,223.2700000,225.2000000,18911170,57.6291000,57.6291000,57.6291000,57.6291000
SBER,20180103,226.8800000,232.7000000,226.3500000,231.9000000,34460110,57.6002000,57.6002000,57.6002000,57.6002000
SBER,20180104,232.1300000,239.5000000,231.0000000,238.8000000,53575900,57.6002000,57.6002000,57.6002000,57.6002000
SBER,20180105,238.8500000,239.9500000,236.7000000,238.6000000,31546930,57.6002000,57.6002000,57.6002000,57.6002000
SBER,20180109,239.0400000,243.7600000,239.0100000,240.4000000,53158280,57.6002000,57.6002000,57.6002000,57.6002000
SBER,20180110,240.4100000,241.2500000,237.0600000,237.7600000,39353510,57.0463000,57.0463000,57.0463000,57.0463000
SBER,20180111,237.7600000,240.8800000,235.2100000,239.0000000,43062100,56.8734000,56.8734000,56.8734000,56.8734000
SBER,20180112,239.0000000,239.0000000,236.0500000,237.7500000,30886330,56.9957000,56.9957000,56.9957000,56.9957000
SBER,20180115,239.0300000,240.9700000,238.0000000,238.8500000,25651360,56.6019000,56.6019000,56.6019000,56.6019000
SBER,20180116,239.0000000,240.0000000,236.0100000,239.6400000,25463890,56.3569000,56.3569000,56.3569000,56.3569000
SBER,20180117,238.6200000,239.8200000,236.5300000,239.8200000,30496560,56.3878000,56.3878000,56.3878000,56.3878000
SBER,20180118,240.5000000,246.6900000,240.0000000,245.5000000,64062190,56.5925000,56.5925000,56.5925000,56.5925000
SBER,20180119,245.1600000,245.9800000,240.6800000,242.4500000,38974940,56.7597000,56.7597000,56.7597000,56.7597000
SBER,20180122,242.9700000,244.8900000,241.4100000,243.9900000,25074510,56.5892000,56.5892000,56.5892000,56.5892000
SBER,20180123,244.7800000,246.2500000,241.6700000,244.4000000,43952320,56.6261000,56.6261000,56.6261000,56.6261000
SBER,20180124,244.2000000,247.5300000,242.3200000,247.5300000,31125880,56.4115000,56.4115000,56.4115000,56.4115000
SBER,20180125,247.9000000,251.6500000,247.5800000,250.6400000,54982290,56.3888000,56.3888000,56.3888000,56.3888000
SBER,20180126,249.6000000,251.2300000,245.9300000,247.0000000,35182810,55.9288000,55.9288000,55.9288000,55.9288000
SBER,20180129,247.5000000,250.7900000,246.0000000,250.4800000,49177160,55.8288000,55.8288000,55.8288000,55.8288000
SBER,20180130,248.5300000,258.9600000,247.9100000,257.8000000,65465450,56.2908000,56.2908000,56.2908000,56.2908000
SBER,20180131,257.5000000,264.7900000,255.7000000,264.5000000,63661880,56.2914000,56.2914000,56.2914000,56.2914000
SBER,20180201,265.0000000,270.3000000,260.6000000,263.2000000,73011770,56.1840000,56.1840000,56.1840000,56.1840000
SBER,20180202,263.6300000,264.8300000,256.2000000,257.3200000,64628360,56.2613000,56.2613000,56.2613000,56.2613000
SBER,20180205,254.9300000,258.2900000,252.6000000,255.6400000,45881050,56.0408000,56.0408000,56.0408000,56.0408000
SBER,20180206,249.9800000,262.5500000,248.1000000,258.9400000,85504830,56.6278000,56.6278000,56.6278000,56.6278000
SBER,20180207,263.0000000,264.3700000,256.2600000,257.5800000,53360650,57.2196000,57.2196000,57.2196000,57.2196000
SBER,20180208,256.4000000,259.7600000,253.1900000,253.1900000,37153970,56.9533000,56.9533000,56.9533000,56.9533000
SBER,20180209,249.4800000,252.8900000,244.1300000,250.1100000,81609160,57.6736000,57.6736000,57.6736000,57.6736000
SBER,20180212,253.0000000,256.3600000,251.6700000,255.0500000,41723850,58.1718000,58.1718000,58.1718000,58.1718000
SBER,20180213,255.8700000,258.6200000,254.7000000,258.3000000,43682560,58.0171000,58.0171000,58.0171000,58.0171000
SBER,20180214,259.0800000,263.3700000,257.2600000,262.0300000,60335860,57.7701000,57.7701000,57.7701000,57.7701000
SBER,20180215,267.5300000,268.7700000,264.0000000,264.5800000,60628960,57.5899000,57.5899000,57.5899000,57.5899000
SBER,20180216,265.8100000,267.9700000,263.1100000,266.9900000,51896060,56.5918000,56.5918000,56.5918000,56.5918000
SBER,20180219,267.0000000,270.0000000,265.3000000,266.8500000,24145990,56.3554000,56.3554000,56.3554000,56.3554000
SBER,20180220,266.8600000,267.8000000,264.7200000,267.2200000,24741410,56.3438000,56.3438000,56.3438000,56.3438000
SBER,20180221,266.0600000,279.2000000,266.0500000,279.2000000,70353730,56.5201000,56.5201000,56.5201000,56.5201000
SBER,20180222,277.9600000,279.5000000,275.5200000,277.4900000,50614960,56.6537000,56.6537000,56.6537000,56.6537000
SBER,20180226,279.0000000,285.0000000,278.5900000,279.9700000,67356050,56.7608000,56.7608000,56.7608000,56.7608000
SBER,20180227,280.8200000,280.9900000,276.6100000,278.2100000,39968470,55.9208000,55.9208000,55.9208000,55.9208000
SBER,20180228,276.0200000,277.4100000,272.0000000,272.4000000,52919980,55.6717000,55.6717000,55.6717000,55.6717000
SBER,20180301,270.9800000,277.0000000,270.9000000,275.0000000,38940750,56.3742000,56.3742000,56.3742000,56.3742000
SBER,20180302,274.4000000,275.5000000,268.5600000,273.0000000,46008780,56.4334000,56.4334000,56.4334000,56.4334000
SBER,20180305,273.7000000,278.8400000,273.5000000,277.0000000,34090490,56.6616000,56.6616000,56.6616000,56.6616000
SBER,20180306,278.5000000,281.5000000,274.0300000,274.0300000,40549160,57.1000000,57.1000000,57.1000000,57.1000000
SBER,20180307,272.9900000,276.7200000,270.1500000,274.0000000,49951810,56.5041000,56.5041000,56.5041000,56.5041000
SBER,20180309,274.5700000,275.4800000,270.6100000,274.6000000,26306900,56.8011000,56.8011000,56.8011000,56.8011000
SBER,20180312,276.0500000,277.3000000,273.5500000,274.3000000,23683510,56.8011000,56.8011000,56.8011000,56.8011000
SBER,20180313,274.0000000,275.9300000,272.6600000,273.9500000,34624050,56.6122000,56.6122000,56.6122000,56.6122000
SBER,20180314,272.9200000,273.4000000,262.1100000,262.5000000,61740760,56.9359000,56.9359000,56.9359000,56.9359000
SBER,20180315,263.0100000,264.6100000,253.2900000,254.5100000,77948620,56.9372000,56.9372000,56.9372000,56.9372000
SBER,20180316,255.2800000,257.9800000,249.7600000,256.1500000,91829180,57.0188000,57.0188000,57.0188000,57.0188000
SBER,20180319,257.8000000,259.8100000,250.0100000,255.0000000,42444330,57.4942000,57.4942000,57.4942000,57.4942000
SBER,20180320,255.9500000,257.3400000,250.4000000,257.1500000,62915590,57.5521000,57.5521000,57.5521000,57.5521000
SBER,20180321,258.0000000,270.0000000,257.2300000,268.8800000,69873420,57.7033000,57.7033000,57.7033000,57.7033000
SBER,20180322,269.9700000,271.8000000,264.1000000,265.5000000,55515720,57.4954000,57.4954000,57.4954000,57.4954000
SBER,20180323,259.0300000,264.2500000,259.0300000,262.0000000,45451970,56.8391000,56.8391000,56.8391000,56.8391000
SBER,20180326,262.0200000,264.8700000,255.0000000,255.0000000,56781030,57.1072000,57.1072000,57.1072000,57.1072000
SBER,20180327,256.9900000,258.4300000,252.2700000,258.0000000,45103320,57.0039000,57.0039000,57.0039000,57.0039000
SBER,20180328,255.5000000,256.1200000,250.7500000,251.5000000,43708220,57.1747000,57.1747000,57.1747000,57.1747000
SBER,20180329,252.1400000,255.6000000,252.1400000,252.9000000,33595950,57.5598000,57.5598000,57.5598000,57.5598000
SBER,20180330,254.0200000,254.4900000,252.8000000,253.5700000,10854540,57.7626000,57.7626000,57.7626000,57.7626000
SBER,20180402,253.6000000,258.3400000,249.9900000,249.9900000,35423370,57.2649000,57.2649000,57.2649000,57.2649000
SBER,20180403,250.0100000,251.9300000,245.3800000,251.6000000,63712830,57.2850000,57.2850000,57.2850000,57.2850000
SBER,20180404,252.2200000,255.7700000,249.0900000,255.6900000,51988700,57.5375000,57.5375000,57.5375000,57.5375000
SBER,20180405,257.2600000,262.8900000,255.9200000,262.0000000,52541810,57.7646000,57.7646000,57.7646000,57.7646000
SBER,20180406,260.6400000,262.3200000,256.0100000,256.7600000,40147790,57.5796000,57.5796000,57.5796000,57.5796000
SBER,20180409,255.1000000,255.3000000,205.0000000,213.0000000,249893540,57.8332000,57.8332000,57.8332000,57.8332000
SBER,20180410,211.2400000,224.4700000,197.0000000,215.4800000,242110550,58.5714000,58.5714000,58.5714000,58.5714000
SBER,20180411,213.9800000,223.6000000,204.2400000,208.0000000,185548360,62.3699000,62.3699000,62.3699000,62.3699000
SBER,20180412,214.5900000,218.3900000,208.5000000,212.2100000,126646690,64.0626000,64.0626000,64.0626000,64.0626000
SBER,20180413,213.3600000,216.7000000,203.1400000,204.7000000,106807820,62.0659000,62.0659000,62.0659000,62.0659000
